Generation,Average_Fitness,Best_Fit,Worst_Fit
1,97.56666666666666,99,95
2,97.56666666666666,99,96
3,97.76666666666667,99,96
4,97.96666666666667,99,96
5,97.93333333333334,99,96
6,98.36666666666666,99,96
7,98.1,99,97
8,98.03333333333333,99,97
9,98.0,99,97
10,97.93333333333334,99,97
11,97.83333333333333,99,97
12,98.16666666666667,99,97
13,98.4,99,97
14,98.06666666666666,99,97
15,98.0,99,97
16,97.86666666666666,99,97
17,97.56666666666666,98,97
18,97.46666666666667,98,97
19,97.36666666666666,98,97
20,97.33333333333333,98,97
21,97.66666666666667,98,97
22,97.6,98,97
23,97.76666666666667,98,97
24,97.96666666666667,98,97
25,97.9,98,97
26,97.83333333333333,98,97
27,97.73333333333333,98,97
28,97.83333333333333,98,97
29,98.0,98,98
30,98.0,98,98
31,98.0,98,98
32,98.0,98,98
33,98.0,98,98
34,98.0,98,98
35,98.0,98,98
36,98.0,98,98
37,98.0,98,98
38,98.0,98,98
39,98.0,98,98
40,98.0,98,98
41,98.0,98,98
42,98.0,98,98
43,98.0,98,98
44,98.0,98,98
45,98.0,98,98
46,98.0,98,98
47,98.0,98,98
48,98.0,98,98
49,98.0,98,98
50,98.0,98,98
51,98.0,98,98
52,98.0,98,98
53,98.0,98,98
54,98.0,98,98
55,98.0,98,98
56,98.0,98,98
57,98.0,98,98
58,98.0,98,98
59,98.0,98,98
60,98.0,98,98
61,98.0,98,98
62,98.0,98,98
63,98.0,98,98
64,98.0,98,98
65,98.0,98,98
66,98.0,98,98
67,98.0,98,98
68,98.0,98,98
69,98.0,98,98
70,98.0,98,98
71,98.0,98,98
72,98.0,98,98
73,98.0,98,98
74,98.0,98,98
75,98.0,98,98
76,98.0,98,98
77,98.0,98,98
78,98.0,98,98
79,98.0,98,98
80,98.0,98,98
81,98.0,98,98
82,98.0,98,98
83,98.0,98,98
84,98.0,98,98
85,98.0,98,98
86,98.0,98,98
87,98.0,98,98
88,98.0,98,98
89,98.0,98,98
90,98.0,98,98
91,98.0,98,98
92,98.0,98,98
93,98.0,98,98
94,98.0,98,98
95,98.0,98,98
96,98.0,98,98
97,98.0,98,98
98,98.0,98,98
99,98.0,98,98
100,98.0,98,98
101,98.0,98,98
102,98.0,98,98
103,98.0,98,98
104,98.0,98,98
105,98.0,98,98
106,98.0,98,98
107,98.0,98,98
108,98.0,98,98
109,98.0,98,98
110,98.0,98,98
111,98.0,98,98
112,98.0,98,98
113,98.0,98,98
114,98.0,98,98
115,98.0,98,98
116,98.0,98,98
117,98.0,98,98
118,98.0,98,98
119,98.0,98,98
120,98.0,98,98
121,98.0,98,98
122,98.0,98,98
123,98.0,98,98
124,98.0,98,98
125,98.0,98,98
126,98.0,98,98
127,98.0,98,98
128,98.0,98,98
129,98.0,98,98
130,98.0,98,98
131,98.0,98,98
132,98.0,98,98
133,98.0,98,98
134,98.0,98,98
135,98.0,98,98
136,98.0,98,98
137,98.0,98,98
138,98.0,98,98
139,98.0,98,98
140,98.0,98,98
141,98.0,98,98
142,98.0,98,98
143,98.0,98,98
144,98.0,98,98
145,98.0,98,98
146,98.0,98,98
147,98.0,98,98
148,98.0,98,98
149,98.0,98,98
150,98.0,98,98
151,98.0,98,98
152,98.0,98,98
153,98.0,98,98
154,98.0,98,98
155,98.0,98,98
156,98.0,98,98
157,98.0,98,98
158,98.0,98,98
159,98.0,98,98
160,98.0,98,98
161,98.0,98,98
162,98.0,98,98
163,98.0,98,98
164,98.0,98,98
165,98.0,98,98
166,98.0,98,98
167,98.0,98,98
168,98.0,98,98
169,98.0,98,98
170,98.0,98,98
171,98.0,98,98
172,98.0,98,98
173,98.0,98,98
174,98.0,98,98
175,98.0,98,98
176,98.0,98,98
177,98.0,98,98
178,98.0,98,98
179,98.0,98,98
180,98.0,98,98
181,98.0,98,98
182,98.0,98,98
183,98.0,98,98
184,98.0,98,98
185,98.0,98,98
186,98.0,98,98
187,98.0,98,98
188,98.0,98,98
189,98.0,98,98
190,98.0,98,98
191,98.0,98,98
192,98.0,98,98
193,98.0,98,98
194,98.0,98,98
195,98.0,98,98
196,98.0,98,98
197,98.0,98,98
198,98.0,98,98
199,98.0,98,98
200,98.0,98,98
